,Year,Mon,Week,Open,High,Low,Close,Volume,service,downloading,copyrighted,internet,hashtag,tracking,advertisers,offline,cardholders,spam,chat,uploaded,video,painstakingly,promotional,machinima,placement,web,searches,notifying,feeds,graphs,update,intrade,microblogs,stored,banter,application,infringing,html,lists,http,subscriptions,automatically,sites,streaming,compiling,maps,experiential,digitally,scalpers,illegitimately,satellite,hangout,rumor,posts,trackers,platform,subscriber,websites,airtime,users,edit,petition,backpage,content,information,scams,multiplatform,upload,com,media,document,recorder,href,timeline,caption,copyright,scanning,catalogs,skips,user,deleting,download,click,updating,mail,notices,blogs,posting,messages,pandora,delete,alerts,listings,authentication,search,interactive,kickstarter,videos,virtual,geek,facetime,trailers,texts,autoslash,browse,silicon,keystrokes,lounges,fake,bookmarks,conferencing,customized,streams,site,checking,verifying,dotcom,post,entries,viral,hackers,messaging,databases,page,interactives,censored,listing,org,browsers,sourcing,filters,print,passwords,thumbnail,searchable,recorders,portal,copy,collects,circulating,check,downloads,accounts,compiles,invitations,publishers,clicks,marketers,piecemeal,wikipedia,notifications,serialized,reviewers,subscribers,pages,social,via,preloaded,megaupload,pdf,postings,incorporating,graphics,adblock,archive,downloaded,online,autographs,database,youtube,tabs,multiplayer,updated,updates,sharing,nyt,tweets,caller,orchestration,shazam,bridgebase,clips,subscription,selection,text,forums,digest,edits,informative,booking,fastweb,stream,telephone,pirated,kotaku,dictionary



icloud,consoles,printer,technology,gadget,analog,downloadable,paperwhite,audio,lightsquared,machines,electronic,chip,product,tablets,spyware,discontinuing,systems,ipads,patents,camera,waterproof,bluetooth,cellphone,competitors,thinner,ibooks,replicator,laptops,pcs,gadgets,faster,frequencies,precision,symantec,app,smart,automated,infringed,machine,gaming,sensors,developers,data,antivirus,accessing,mapping,tweaked,wearable,robots,malware,delivery,counters,patent,desktop,storage,gps,finnish,products,cloud,holdouts,mainframe,keyboard,bandwidth,digital,wallet,operating,brisk,copying,electronics,handsets,inexpensive,tool,simplified,modes,touchpad,os,screens,pc,tweaking,folders,fast,packaging,capabilities,apps,layout,devices,screen,intel,nifty,wirelessly,technical,hardware,android,password,software,browsing,computing,domain,browser,upgrade,televisions,wearer,glitch,toys,cellular,competitor,consumer,maneuvers,offerings,videoconferencing,smartphone,connector,headphones,server,computers,pricing,wireless,java,tablet,lte,chips,cellphones,console,printing,technologies,interface,broadband,servers,oracle,tools,device,printers,phones,biometric,cameras,target,analytics,speedier,refine,blockquote,scanner,processors,mobile,skype,vibrators,simulation,newer,computer,smartphones,networking,xerox,dash,streeters,keyboards,eyeglasses,titan,ios,ion,handset,phone,portable,labels,laptop,webos,playbook,motion,semiconductors,appliances,date,Day
0,2012,05,2,80.98,81.96,80.39,81.258,108553188,77,4,0,92,1,37,0,10,0,5,94,2,72,0,1,0,3,83,1,0,1,2,59,0,0,5,1,91,0,100,9,68,0,2,29,60,0,58,0,0,0,0,73,10,29,40,5,64,3,97,2,37,57,7,53,45,98,4,0,27,75,26,3,2,4,100,5,17,7,2,4,94,0,87,4,0,86,0,2,0,27,64,41,3,10,3,78,7,0,77,10,1,29,91,40,0,20,47,1,7,56,6,1,3,2,99,4,0,0,78,1,2,2,2,1,77,0,2,28,100,4,2,11,85,58,20,3,8,71,21,0,0,57,21,8,0,97,24,21,2,0,99,1,0,0,0,88,82,29,0,1,62,4,1,94,19,1,0,86,0,1,76,1,0,12,56,41,14,36,46,1,23,0,96,18,39,84,24,4,1,0,26,3,48,87,1,4,0,2,60,95,14,4,3,0,87,1,30,41,80,91,36,7,0,41,2,1,73,9,44,4,3,7,12,1,67,63,38,81,9,2,1,46,20,2,0,73,15,2,4,73,32,26,92,1,5,5,6,55,2,11,57,50,55,4,99,63,0,1,32,3,97,37,48,2,7,35,1,4,88,1,1,3,85,1,79,0,1,23,2,0,22,13,10,81,37,11,2,51,92,62,13,34,1,10,41,63,44,1,0,4,31,45,4,96,1,1,0,41,19,9,100,11,6,53,70,35,6,52,3,49,67,67,40,59,63,64,96,42,12,20,0,7,40,91,0,2,0,4,0,85,30,1,8,1,92,8,18,15,46,0,3,6,30,6,2,0,43,44,8,74,1,20,84,1,26,2012-05-12,12
1,2012,05,3,78.782,79.386,77.22,77.656,141966766,76,4,0,91,1,37,0,9,0,5,93,2,71,0,1,0,3,84,1,0,1,2,57,0,0,5,1,91,0,100,9,72,0,2,28,55,0,59,0,0,0,0,74,8,27,41,4,65,3,100,2,36,57,6,54,45,97,4,0,27,76,25,3,2,4,89,5,17,7,2,4,94,0,86,4,0,85,0,2,0,25,59,41,4,10,3,79,7,0,78,10,1,27,96,41,0,19,46,1,8,59,6,1,3,1,98,4,0,0,77,1,2,1,2,1,77,0,2,28,96,4,2,12,83,55,20,3,8,70,21,0,0,58,21,8,0,92,24,25,2,0,100,1,0,0,0,96,82,29,0,1,63,4,1,88,19,1,0,86,0,1,74,1,0,12,57,40,14,36,46,1,24,0,96,17,39,84,23,4,1,0,27,3,41,90,1,4,0,2,60,95,14,4,3,0,86,0,29,40,76,88,36,7,0,40,1,1,75,10,45,4,3,7,12,1,65,63,39,84,8,2,1,46,20,2,0,76,15,1,4,72,32,25,90,1,5,5,5,55,2,11,56,52,54,4,98,61,0,1,34,3,93,36,45,2,7,34,1,4,88,1,1,3,86,1,77,0,1,25,2,0,22,13,10,80,36,11,2,49,97,61,13,34,1,10,40,65,44,0,0,4,33,44,5,96,1,1,0,40,19,9,97,11,6,52,71,34,6,51,3,49,67,65,41,54,54,66,95,42,12,20,0,7,41,91,0,2,0,4,0,88,28,1,8,1,88,8,18,15,48,0,3,5,30,7,2,0,43,46,7,72,1,19,96,1,26,2012-05-19,19
2,2012,05,4,80.058,81.446,78.844,80.47,136771993,74,4,0,90,1,35,0,9,0,5,93,2,71,0,1,0,3,82,1,0,1,2,55,0,0,5,1,88,0,97,9,71,0,2,28,51,0,59,0,0,0,0,74,5,28,40,4,62,3,95,2,33,56,5,52,44,91,4,0,27,78,26,3,2,4,85,5,16,6,2,5,89,0,86,4,0,85,0,2,0,26,57,41,4,10,3,75,6,0,78,10,1,29,95,42,0,20,46,1,7,57,6,1,3,1,98,4,0,0,78,1,2,1,2,1,74,0,2,27,95,3,2,12,80,56,20,3,8,72,20,0,0,57,21,8,0,88,24,24,2,0,96,1,0,0,0,89,79,29,0,1,61,4,1,84,19,1,0,86,0,1,75,1,0,12,55,40,14,35,46,2,24,0,95,16,36,83,24,4,1,0,26,3,39,87,1,4,0,2,59,90,14,4,3,0,84,0,28,39,76,84,36,7,0,38,1,1,74,10,44,4,2,7,12,1,65,63,37,83,9,2,1,47,20,2,0,70,14,1,3,68,31,25,86,1,4,5,6,55,2,10,55,52,54,4,94,59,0,1,32,3,91,38,44,2,7,34,1,4,85,1,1,3,86,1,78,0,1,25,2,0,23,12,10,81,35,11,2,48,93,63,13,33,1,9,39,62,43,0,0,4,34,44,5,95,1,1,0,40,18,9,96,10,5,52,68,35,6,51,3,48,62,61,39,55,57,62,92,41,12,21,0,7,42,88,0,2,0,4,0,90,29,1,8,1,88,8,17,15,46,0,3,6,29,7,2,0,43,46,7,73,1,20,86,1,26,2012-05-26,26
3,2012,06,1,81.31,81.81,80.07,80.14,130245094,77,4,0,91,1,36,0,10,0,5,93,1,73,0,1,0,3,83,1,0,1,1,58,0,0,5,1,90,0,97,9,66,0,2,28,54,0,60,0,0,0,0,77,4,28,40,4,63,3,97,13,35,55,5,53,45,89,4,0,27,75,26,3,2,4,71,5,16,6,2,4,91,0,88,4,0,83,0,2,0,25,58,42,4,11,3,76,6,0,77,10,1,29,96,43,0,22,45,1,7,57,6,1,3,1,96,4,0,0,81,1,2,1,2,1,78,0,2,30,100,3,2,11,81,100,20,3,9,67,21,0,0,57,22,8,0,91,22,22,2,0,95,1,0,0,0,95,77,29,0,1,61,4,1,83,20,1,0,88,0,1,75,1,0,12,58,40,14,36,47,1,23,0,95,17,37,83,24,4,1,0,27,3,51,88,1,5,0,2,61,93,13,4,3,0,86,0,29,40,81,85,36,7,0,38,1,1,77,11,45,4,3,6,12,2,68,65,38,84,8,2,1,49,20,2,0,70,15,1,4,69,31,25,88,1,4,5,6,55,2,10,57,52,54,4,95,62,0,1,33,3,90,37,44,2,7,34,1,4,87,1,1,3,81,1,81,0,1,25,2,0,24,12,10,82,36,12,2,48,91,64,14,34,1,9,39,64,44,1,0,4,34,47,5,91,1,1,0,41,19,9,96,11,5,55,68,35,6,52,2,51,65,62,40,54,54,63,94,41,12,21,0,7,41,88,0,2,0,4,0,90,30,1,7,1,89,8,17,15,45,0,3,6,29,6,2,0,44,46,8,75,1,20,85,1,25,2012-06-02,02
4,2012,06,2,81.126,81.876,80.34,81.444,103705760,77,4,0,90,1,37,0,9,0,5,92,1,71,0,1,0,3,82,1,0,1,1,62,0,0,5,1,91,0,97,9,66,0,2,27,62,0,61,0,0,0,0,76,4,24,42,4,65,3,96,4,35,55,6,53,45,90,4,0,26,76,26,3,2,4,65,4,15,7,2,4,93,0,87,4,0,86,0,2,0,26,57,42,4,10,3,76,6,0,78,10,1,33,92,42,0,21,46,1,8,58,6,1,3,2,97,4,0,0,79,1,2,1,2,1,75,0,3,29,95,3,2,11,82,66,20,3,8,68,20,0,0,59,21,8,0,87,22,22,2,0,94,1,0,0,0,94,78,29,0,1,60,4,1,86,21,1,0,89,0,1,73,1,0,13,64,41,14,100,55,1,24,0,93,17,38,82,23,4,1,0,27,3,58,92,1,4,0,2,60,95,13,4,3,0,86,0,28,39,79,84,38,7,0,39,2,1,74,11,45,4,3,6,12,1,70,65,39,83,8,2,1,48,20,2,0,71,15,1,4,72,31,26,90,1,4,5,6,55,2,10,57,51,55,4,94,67,0,1,33,3,92,39,46,2,7,34,1,4,87,1,1,3,83,1,78,0,1,26,2,0,23,12,10,81,37,11,2,50,96,65,14,33,1,9,40,64,46,0,0,4,33,47,4,90,1,1,0,41,19,9,94,11,6,56,69,36,5,52,2,50,65,64,41,52,53,63,96,42,12,22,0,7,42,90,0,2,0,4,0,89,30,1,7,1,93,8,17,15,45,0,3,6,30,10,2,0,45,46,8,77,1,19,84,1,25,2012-06-09,09
5,2012,06,3,82.256,82.62,81.272,81.864,100085510,77,4,0,92,1,36,0,9,0,5,93,1,71,0,1,0,3,81,1,0,1,1,64,0,0,5,1,90,0,96,9,66,0,2,27,52,0,61,0,0,0,0,76,5,23,40,5,64,3,95,3,35,56,5,54,46,90,4,0,27,78,25,3,2,3,58,5,16,7,2,4,95,0,87,4,0,85,0,2,0,27,58,44,4,10,3,76,6,0,79,10,1,33,95,43,0,22,44,1,7,57,6,1,3,1,95,4,0,0,78,1,2,1,2,1,74,0,3,29,91,4,2,11,81,61,21,3,8,69,21,0,0,59,22,9,0,85,23,22,2,0,91,1,0,0,0,94,77,28,0,1,61,4,1,84,22,1,0,87,0,1,75,1,0,13,59,40,14,40,51,1,24,0,94,17,36,83,23,4,1,0,29,3,46,91,1,4,0,2,60,95,13,4,3,0,87,0,28,40,77,82,39,7,0,39,2,1,73,12,45,4,3,6,12,1,72,65,37,85,7,2,1,50,20,2,0,72,15,1,4,72,31,27,90,1,4,5,6,55,2,10,56,52,55,4,95,66,0,1,33,3,90,38,47,2,7,35,1,4,87,1,1,3,82,1,80,0,1,26,2,0,23,12,10,83,37,11,2,50,94,65,14,34,1,9,39,63,45,0,0,4,34,48,5,90,1,1,0,42,19,9,96,11,6,55,70,47,5,50,3,52,64,63,42,53,56,65,95,42,12,22,0,7,45,88,0,2,0,4,0,89,30,1,7,1,94,8,17,15,45,0,3,6,30,7,2,0,45,46,7,77,1,18,86,1,25,2012-06-16,16
6,2012,06,4,83.058,83.93,82.488,83.392,88611187,79,4,0,92,1,35,0,10,0,5,97,1,70,0,1,0,3,83,1,0,1,1,65,0,0,5,1,90,0,94,9,68,0,2,28,52,0,63,0,0,0,0,80,5,28,42,5,67,3,95,3,35,56,6,55,45,88,4,0,27,78,26,3,2,4,53,5,16,7,2,4,95,0,87,4,0,84,0,2,0,26,57,44,4,9,3,78,6,0,78,9,1,33,96,42,0,22,44,1,8,58,6,1,3,1,98,4,0,0,82,1,2,1,2,1,76,0,2,28,91,3,2,11,81,60,21,3,9,71,21,0,0,61,21,9,0,82,23,27,2,0,86,1,0,0,0,94,75,28,0,1,59,4,1,82,23,1,0,89,0,1,75,1,0,13,61,41,16,40,49,1,25,0,96,18,35,83,24,4,1,0,29,3,44,92,1,4,0,2,61,91,12,4,3,0,88,0,28,40,80,82,41,7,0,38,1,1,76,11,44,5,3,7,12,2,74,66,38,91,8,2,1,50,19,2,0,72,14,1,4,70,30,26,86,1,4,5,6,57,2,10,57,55,55,4,95,63,0,1,33,3,93,40,45,2,7,34,1,4,89,1,1,3,81,1,81,0,1,27,2,0,24,12,10,83,36,11,2,50,95,69,14,34,1,9,39,65,46,0,0,5,36,45,5,89,1,1,0,42,20,9,97,11,6,57,70,48,6,51,3,52,63,65,41,55,57,64,95,43,13,22,0,7,44,88,0,2,0,4,0,90,31,1,7,1,91,8,16,15,44,0,3,6,29,7,2,0,46,47,7,80,1,20,87,1,26,2012-06-23,23
7,2012,06,5,82.094,82.544,81.414,82.01,74432300,79,4,0,96,1,33,0,10,0,5,96,1,70,0,1,0,3,82,1,0,1,1,62,0,0,5,1,86,0,90,9,68,0,2,27,52,0,63,0,0,0,0,79,5,27,41,5,63,3,93,2,34,54,5,54,44,82,4,0,28,78,26,3,2,4,51,5,15,6,2,4,92,0,87,4,0,83,0,2,0,26,56,43,5,10,3,76,6,0,79,9,1,32,93,42,0,21,41,1,8,59,7,1,3,1,98,4,0,1,79,1,2,1,2,1,74,0,2,27,97,3,2,11,77,61,21,3,8,65,20,0,0,61,22,8,0,80,21,23,2,0,85,1,0,0,0,93,72,29,0,3,58,3,1,81,23,1,0,89,0,1,74,1,0,12,59,40,14,38,46,1,25,0,96,17,35,80,23,4,1,0,32,3,42,95,1,4,0,2,59,88,12,4,3,0,87,0,27,39,78,78,39,7,0,36,1,1,74,12,45,5,2,7,12,1,75,65,38,88,8,2,1,51,19,2,0,70,15,1,4,68,32,26,82,1,5,5,18,56,2,10,55,53,57,4,89,61,0,1,33,3,90,41,45,2,7,35,1,4,85,0,1,3,81,1,83,0,1,25,2,0,24,12,9,83,35,11,2,46,94,69,14,33,1,9,38,66,46,1,0,5,36,47,4,89,1,1,0,43,19,9,96,11,5,60,70,42,6,51,2,52,59,61,39,57,58,62,95,41,12,22,0,7,45,87,0,2,0,5,0,91,31,1,6,1,90,8,16,14,42,0,3,5,30,6,2,0,45,49,7,79,1,18,85,1,26,2012-06-30,30
8,2012,07,2,85.2575,86.2925,84.9575,85.99,96575804,81,4,0,98,1,37,0,10,0,5,97,2,70,0,1,0,3,83,0,0,2,1,66,0,0,5,1,92,0,95,9,68,0,2,28,50,0,65,0,0,0,0,78,5,27,43,5,66,3,98,2,35,56,6,58,46,88,4,0,28,77,25,3,2,4,49,5,16,7,2,4,97,0,91,4,0,85,0,2,0,27,58,45,4,10,3,78,6,1,79,9,1,33,95,43,0,22,43,1,8,60,7,1,3,1,98,4,0,1,82,1,2,2,2,1,76,0,2,30,91,4,2,11,83,73,21,3,8,63,21,0,0,65,22,9,0,89,27,23,2,0,86,1,0,0,0,92,74,29,0,2,58,4,1,83,23,1,0,89,0,1,74,1,0,13,64,41,14,41,49,1,25,0,95,18,33,83,23,4,1,0,35,3,44,93,1,4,0,2,63,93,13,4,3,0,89,0,29,41,82,82,40,8,0,39,2,1,74,13,46,5,3,7,13,2,76,65,41,90,8,2,1,52,19,2,0,72,15,2,4,71,33,27,87,1,5,5,23,57,2,10,58,54,57,4,96,62,0,1,34,3,91,43,46,2,8,36,1,4,91,0,1,3,80,1,84,0,1,26,2,0,24,12,10,86,36,11,2,51,92,71,15,34,1,10,40,67,47,0,0,5,37,48,5,91,1,1,0,43,20,9,100,11,6,58,71,42,6,53,3,58,65,65,40,56,59,65,95,44,13,22,0,7,46,88,0,2,0,5,0,90,31,1,6,1,100,9,17,15,45,0,3,6,31,6,2,0,47,47,8,81,1,18,86,1,26,2012-07-07,07
9,2012,07,3,86.646,87.202,85.694,86.584,105014121,82,4,0,93,1,36,0,10,0,5,98,1,72,0,1,0,3,81,1,0,2,1,63,0,0,5,1,92,0,93,9,66,0,2,28,53,0,65,0,0,0,0,79,5,26,42,6,66,3,97,3,35,56,6,58,46,88,4,0,28,80,25,3,2,4,49,5,16,7,2,4,97,0,91,4,0,84,0,2,0,28,59,45,4,9,3,79,6,1,80,9,1,33,100,43,0,22,46,1,8,62,7,1,3,1,98,4,0,0,83,1,2,1,2,1,78,0,3,31,90,4,2,11,85,66,22,3,8,65,21,0,0,62,22,9,0,86,29,22,2,0,84,1,0,0,0,90,74,29,0,1,58,4,1,87,24,1,0,89,0,1,74,1,1,13,63,41,15,42,50,1,24,0,95,18,35,83,23,4,1,0,33,3,42,93,1,4,0,2,63,95,13,4,3,0,91,0,29,41,85,84,41,7,0,39,2,1,74,12,47,5,3,7,12,1,80,65,42,89,8,2,1,53,20,2,0,75,16,1,4,72,32,27,89,1,5,5,7,58,2,11,58,54,59,4,97,63,0,1,34,3,94,44,48,2,8,36,1,4,91,1,1,3,79,1,86,0,1,27,2,0,24,12,10,87,37,11,2,51,92,71,14,34,1,10,40,66,47,0,0,5,37,48,5,92,1,1,0,43,21,9,100,11,6,57,70,43,6,55,3,59,65,67,40,55,60,64,98,44,13,23,0,7,45,88,0,2,0,5,0,91,31,1,6,1,95,9,17,15,47,0,3,6,31,6,2,0,47,47,8,82,1,18,88,1,26,2012-07-14,14
